书名,评分,评价人数,作者,出版社,url
证券分析,9.1,(104人评价),作者/译者： 本杰明•格雷厄姆 (Benjamin Graham)、戴维•多德 (David L.Dodd) / 巴曙松、陈剑 ,出版信息：  中国人民大学出版社 / 2013-6-1 / CNY 198.90,https://book.douban.com/subject/24828265/
公司价值分析:案例与实践,9.1,(413人评价),作者/译者： 李杰 ,出版信息：  光明日报出版社 / 2015-5-1 / 20.00,https://book.douban.com/subject/26419787/
价值评估:公司价值的衡量与管理,9.1,(573人评价),作者/译者： 蒂姆·科勒 / 高建、魏平、朱晓龙 等 ,出版信息：  电子工业出版社 / 2007-2 / 88.00元,https://book.douban.com/subject/2015368/
"小狗钱钱:引导孩子正确认识财富、创造财富的“金钱童话""",9.1,(5189人评价),作者/译者： 博多·舍费尔 (Schafer B.) / 王钟欣、于茜 ,出版信息：  四川少年儿童出版社 / 2014-3-1 / CNY 22.00,https://book.douban.com/subject/26061406/
货币金融学（第11版）,9.1,(454人评价),作者/译者： 弗雷德里克·S·米什金 / 郑艳文 ,出版信息：  中国人民大学出版社 / 2016-9-1 / CNY 85.00,https://book.douban.com/subject/26950185/
期权、期货及其他衍生产品(原书第9版):期权、期货及其他衍生产品,9.1,(273人评价),作者/译者： 约翰·赫尔 (John C. Hull) / 王勇、索吾林 ,出版信息：  机械工业出版社 / 2014-11-1 / 109.00,https://book.douban.com/subject/26282781/
货币、权力与人:全球货币与金融体系的民本主义政治经济学,9.1,(462人评价),作者/译者： 翟东升 ,出版信息：  中国社会科学出版社 / 2019-5 / 99,https://book.douban.com/subject/34807450/
达摩达兰论估价,9.1,(45人评价),作者/译者： 艾斯沃斯. 达摩达兰 / 罗菲 ,出版信息：  东北财经大学出版社 / 2010-10 / 78.00元,https://book.douban.com/subject/5367863/
风险投资交易:条款清单全揭秘,9.1,(112人评价),作者/译者： [美]布拉德·菲尔德、[美]杰森·门德尔松 / 桂曙光 ,出版信息：  机械工业出版社 / 2014-8 / 49.00元,https://book.douban.com/subject/26357758/
"ATemplateForUnderstandingBIGDEBTCRISES:HowtoGettheGrades,GettheJob,andGettheChecks!",9.1,(84人评价),作者/译者： Ray Dalio ,出版信息：  November Media Publishing & Consulting Firm / 2018-8-28 / GBP 20.92,https://book.douban.com/subject/30327396/
