书名,评分,评价人数,作者,出版社,url
TheWildIris,9.4,(29人评价),作者/译者： Louise Glück ,出版信息：  Harpercollins / 1994-1 / 111.00元,https://book.douban.com/subject/2384696/
老负鼠的现世猫书,9.4,(13人评价),作者/译者： [英] T.S.艾略特 著 / 雷格 译 / 姜瑾 绘 ,出版信息：  初岸文学&国际文化出版公司 / 2020-11 / 68,https://book.douban.com/subject/35229332/
野草,9.4,(26544人评价),作者/译者： 鲁迅 ,出版信息：  人民文学出版社 / 1973-3 / 0.20元,https://book.douban.com/subject/1915958/
淮海居士长短句笺注,9.4,(225人评价),作者/译者： 秦观 ,出版信息：  上海古籍出版社 / 2008-8 / 28.00元,https://book.douban.com/subject/3278377/
画眉鸟:获诺贝尔文学奖作家丛书,9.4,(95人评价),作者/译者： （希腊）塞菲里斯 / 李野光 ,出版信息：  漓江出版社 / 1995年2月 / 18.80,https://book.douban.com/subject/1948728/
兰波评传:履风的通灵人与盗火者,9.4,(94人评价),作者/译者： [法]伊夫·博纳富瓦 / 杜卿 ,出版信息：  上海社会科学院出版社 / 2021-4 / 78.00元,https://book.douban.com/subject/35280444/
陶渊明集,9.4,(1721人评价),作者/译者： 逯钦立 校注 ,出版信息：  中华书局 / 1979-5 / 19.00元,https://book.douban.com/subject/1015104/
穆旦诗文集（增订版）,9.4,(299人评价),作者/译者： 穆旦 ,出版信息：  人民文学出版社 / 2014-6 / 98.00,https://book.douban.com/subject/25884419/
苏轼词集,9.4,(1101人评价),作者/译者： [宋]苏轼、刘石 导读 ,出版信息：  上海古籍出版社 / 2009-08 / 18.00元,https://book.douban.com/subject/3993392/
唐诗三百首,9.4,(18545人评价),作者/译者： 蘅塘退士、陈婉俊 ,出版信息：  中华书局 / 1998-1-1 / 0.65,https://book.douban.com/subject/1013267/
莎士比亚全集,9.4,(992人评价),作者/译者： [英]莎士比亚 / 朱生豪 ,出版信息：  人民文学出版社 / 2010-11-1 / 480.00,https://book.douban.com/subject/4832194/
