书名,评分,评价人数,作者,出版社,url
中国古代文化常识:插图修订第4版,9.4,(2299人评价),作者/译者： 王力 主编、马汉麟 等执笔、姜亮夫 叶圣陶 等审校、刘乐园 修订 ,出版信息：  北京联合出版公司 / 2014-11 / 60.00元,https://book.douban.com/subject/26021455/
中国货币史,9.4,(66人评价),作者/译者： 彭信威 ,出版信息：  上海人民出版社 / 2015-4 / 208.00元,https://book.douban.com/subject/26373664/
天朝的崩溃:鸦片战争再研究,9.4,(735人评价),作者/译者： 茅海建 ,出版信息：  生活·读书·新知三联书店 / 2017-4 / 72.00,https://book.douban.com/subject/27045982/
汉书（全十二册）,9.4,(1433人评价),作者/译者： 班固 / 颜师古 注释 ,出版信息：  中华书局 / 1962-6-1 / 177.00,https://book.douban.com/subject/1029723/
蒋廷黻中国近代史:中国的挫败、自强与变革；南开大学、清华大学两大名校历史系奠基者对,9.4,(167人评价),作者/译者： 蒋廷黻 ,出版信息：  江苏人民出版社 / 2017-7-1 / 45.00,https://book.douban.com/subject/27067893/
中国政治思想史,9.4,(261人评价),作者/译者： 萧公权 ,出版信息：  商务印书馆 / 2011-12 / 95.00元,https://book.douban.com/subject/6852927/
中国青铜时代,9.4,(531人评价),作者/译者： 张光直 ,出版信息：  生活·读书·新知三联书店 / 2013-3 / 58.00元,https://book.douban.com/subject/20516442/
天朝的崩溃（修订版）:鸦片战争再研究,9.4,(5169人评价),作者/译者： 茅海建 ,出版信息：  生活·读书·新知三联书店 / 2014-10 / 59.00元,https://book.douban.com/subject/25935941/
国史大纲,9.4,(551人评价),作者/译者： 钱穆 ,出版信息：  商务印书馆 / 2015-12-11 / 230.00,https://book.douban.com/subject/26803736/
从奠基者到“红太阳”:外国学者评毛泽东,9.4,(49人评价),作者/译者： 萧延中、等 ,出版信息：  中国工人出版社 / 1997-06 / 24.00,https://book.douban.com/subject/1024505/
二十四史:简体字本,9.4,(508人评价),作者/译者： 中华书局编辑部 编著 ,出版信息：  中华书局 / 2000-01 / 1480.00,https://book.douban.com/subject/1012929/
