书名,评分,评价人数,作者,出版社,url
昨日的美食10,9.2,(90人评价),作者/译者： 吉永史 / 蔡雅婷 ,出版信息：  尖端 / 2015-12-15 / 130NT,https://book.douban.com/subject/26689854/
唐鲁孙作品（六卷精华版）,9.2,(338人评价),作者/译者： 唐鲁孙 ,出版信息：  广西师范大学出版社 / 2008-4 / 218.00元,https://book.douban.com/subject/3062449/
食物與廚藝:蔬、果、香料、榖物,9.2,(147人评价),作者/译者： 哈洛德．馬基 / 蔡承志 ,出版信息：  大家出版社 / 2009-12-7 / NT$400,https://book.douban.com/subject/4174183/
FoodAnatomy:TheCuriousParts&PiecesofOurEdibleWorld,9.2,(12人评价),作者/译者： Julia Rothman ,"出版信息：  Storey Publishing, LLC / 2016-11-15 / USD 16.95",https://book.douban.com/subject/26941103/
深夜食堂06,9.2,(4237人评价),作者/译者： 安倍夜郎 / 丁世佳 ,出版信息：  新經典文化 / 2012-3-28 / NT$200,https://book.douban.com/subject/10529412/
隨園食單補證,9.2,(38人评价),作者/译者： 袁枚 原撰、夏曾傳 補證 ,出版信息：  浙江人民美術出版社 / 2016-1 / CNY 62.00,https://book.douban.com/subject/26703539/
喜新恋旧:怀旧美食新滋味,9.2,(21人评价),作者/译者： 紫色透明 ,出版信息：  北京出版社 / 2013-7-30 / 35.00,https://book.douban.com/subject/25716157/
昨日的美食06,9.2,(152人评价),作者/译者： ,出版信息： 尖端出版股份有限公司 / 2013-10-18 / NT$130,https://book.douban.com/subject/25808387/
深夜食堂07,9.2,(3459人评价),作者/译者： 安倍夜郎 / 丁世佳 ,出版信息：  新經典圖文傳播有限公司 / 2012-6 / NT$200,https://book.douban.com/subject/10759773/
慢煮生活,9.2,(3574人评价),作者/译者： 汪曾祺 ,出版信息：  江苏凤凰文艺出版社 / 2017-8-1 / 49.80,https://book.douban.com/subject/27093935/
钟鸣鼎食丛书②：菌肴,9.2,(14人评价),作者/译者： 江献珠 ,出版信息：  广东教育出版社 / 2010-9 / 39.00元,https://book.douban.com/subject/5284822/
钟鸣鼎食丛书③：蒸煮,9.2,(23人评价),作者/译者： 江献珠 ,出版信息：  广东教育出版社 / 2010-9 / 38.00元,https://book.douban.com/subject/5284821/
大众川菜,9.2,(128人评价),作者/译者： 刘建成、胡廉泉、舒孝钧、杨镜吾 ,出版信息：  四川科学技术出版社 / 1984-1 / 1.21元,https://book.douban.com/subject/1484084/
今天我是一粒黄豆,9.2,(23人评价),作者/译者： 李瑗 / 著 李卓颖 ,出版信息：  绘 / 广西师范大学出版社 / 42.80 元,https://book.douban.com/subject/35232734/
深夜食堂09,9.1,(2667人评价),作者/译者： 安倍夜郎 / 丁世佳 ,出版信息：  新經典圖文傳播有限公司 / 2012-10-3 / NT$200,https://book.douban.com/subject/11639625/
烤雞的50道陰影:調味、綑綁、炙燒！令人回味無窮的絕妙烤雞食譜譜調味、綑綁、炙燒！,9.1,(12人评价),作者/译者： F.L. FOWLER / 劉怡伶 ,出版信息：  積木文化 / 2014-12-4 / NTD399,https://book.douban.com/subject/26270911/
深夜食堂04,9.1,(7247人评价),作者/译者： [日] 安倍夜郎 / 陈颖 ,出版信息：  湖南文艺出版社 / 2013-1 / 25.00元,https://book.douban.com/subject/20470914/
小森食光2:電影《小森食光》原著作品,9.1,(186人评价),作者/译者： 五十嵐大介 / 黃廷玉 ,出版信息：  臉譜 / 2015-7-30 / NT$240,https://book.douban.com/subject/26561125/
きのう何食べた？1,9.1,(211人评价),作者/译者： よしながふみ ,出版信息：  講談社 / 2007-11-22 / 590円（税込）,https://book.douban.com/subject/3010444/
深夜食堂02,9.1,(9984人评价),作者/译者： [日] 安倍夜郎 / 陈颖 ,出版信息：  湖南文艺出版社 / 2013-1 / 25.00元,https://book.douban.com/subject/20470916/
烧好家常菜,9.1,(67人评价),作者/译者： 李雯 ,出版信息：  上海文化出版社 / 1987-8 / 1.75,https://book.douban.com/subject/25032919/
大众川菜:大众川菜,9.1,(29人评价),作者/译者： 刘建成 ,出版信息：  四川科学技术出版社 / 1997-1 / 19.00元,https://book.douban.com/subject/1626109/
黃金神威（3）,9.1,(151人评价),作者/译者： 野田サトル / 賴思宇 ,出版信息：  尖端出版有限公司 / 2016-4-19 / 130NT,https://book.douban.com/subject/26817341/
黃金神威（4）,9.1,(139人评价),作者/译者： 野田サトル / 賴思宇 ,出版信息：  尖端出版有限公司 / 2016-6-4 / 130NT,https://book.douban.com/subject/26817686/
人间有至味:（汪曾祺美食散文亲笔绘图版）,9.1,(137人评价),作者/译者： 汪曾祺 ,出版信息：  浙江文艺出版社 / 2018-1-1 / 49.50,https://book.douban.com/subject/30142619/
深夜食堂05,9.1,(4789人评价),作者/译者： [日] 安倍夜郎 / 陈颖 ,出版信息：  湖南文艺出版社 / 2013-6 / 25.00元,https://book.douban.com/subject/23780875/
学徒面包师,9.1,(312人评价),作者/译者： [美]彼得.莱因哈特 / 何文 ,出版信息：  北京科学技术出版社 / 2011-1-1 / 86.00元,https://book.douban.com/subject/6902934/
