书名,评分,评价人数,作者,出版社,url
日本蜡烛图技术：古老东方投资术的现代指南（第2版）:古老东方投资术的现代指南,8.7,(156人评价),作者/译者： [美]史蒂夫·尼森 著、博集天卷 出品 / 丁圣元 ,出版信息：  湖南文艺出版社 / 2020-3-1 / 98元,https://book.douban.com/subject/34948750/
财务报表分析与股票估值,8.7,(475人评价),作者/译者： 郭永清 ,出版信息：  机械工业出版社 / 2017-7 / 69.00元,https://book.douban.com/subject/27088971/
股票魔法师:纵横天下股市的奥秘,8.7,(622人评价),作者/译者： 【美】Mark Minervini（马克.米勒维尼） / 张泂 ,出版信息：  电子工业出版社 / 2015-1 / 59.00元,https://book.douban.com/subject/26274190/
重剑无锋:小小辛巴投资手记,8.7,(288人评价),作者/译者： 小小辛巴 ,出版信息：  沈阳出版社 / 2012-5 / 88.00元,https://book.douban.com/subject/10862869/
一生的旅程:迪士尼CEO自述,8.7,(6641人评价),作者/译者： [美] 罗伯特·艾格、[美] 乔尔·洛弗尔 / 靳婷婷 ,出版信息：  文汇出版社 / 2020-5 / 88.00元,https://book.douban.com/subject/35009826/
如何成为令人信赖的理财顾问:来自顶级理财顾问的珍贵经验和有效策略,8.6,(20人评价),作者/译者： [美]戴维·J.马伦  著 / 陈雪冰 ,出版信息：  清华大学出版社 / 2016-9-1 / 69,https://book.douban.com/subject/26894523/
你也可以成为股市天才,8.6,(56人评价),作者/译者： ,出版信息： 格林布拉特 / 2008.11 / 60,https://book.douban.com/subject/3932811/
街头生意经:MBA课堂不会教你的,8.6,(1614人评价),作者/译者： （美）布罗茨基，（美）博林翰 / 李瑜偲 ,出版信息：  中信出版社 / 2010-1 / 29.00元,https://book.douban.com/subject/4225644/
财务智慧:如何理解数字的真正含义,8.6,(481人评价),作者/译者： 卡伦.伯曼 / 刘璐 ,出版信息：  商务印书馆 / 2008-2 / 47.00元,https://book.douban.com/subject/3007108/
段永平投资问答录（商业逻辑篇）,8.6,(249人评价),作者/译者： ,出版信息： 段永平、雪球用户 / 浙版数媒,https://book.douban.com/subject/35254511/
穷查理宝典:查理•芒格智慧箴言录,8.6,(9159人评价),作者/译者： 彼得·考夫曼 / 李继宏 ,出版信息：  中信出版集团 / 2016-8-1 / CNY 168.00,https://book.douban.com/subject/26831789/
共同基金必胜法则:聪明投资者的新策略（引进版）,8.6,(20人评价),"作者/译者： （美）鲍格尔（Bogle,J.C） / 柳永明，李良松、余李平 ",出版信息：  上海财经大学出版社 / 2008-12-1 / 42.00元,https://book.douban.com/subject/3434379/
专业投机原理,8.6,(1329人评价),作者/译者： 维克托·斯波朗迪 ,出版信息：  机械工业出版社 / 2008-3 / 68.00元,https://book.douban.com/subject/3027464/
