书名,评分,评价人数,作者,出版社,url
学习的逻辑:中学生高效学习策略体系,8.4,(116人评价),作者/译者： 叶修 ,出版信息：  中信出版社 / 2020-10 / 45.00元,https://book.douban.com/subject/35231296/
男孩危机:我们的男孩怎么了？我们该如何养育他们？,0.0,(10人评价),作者/译者： [美] 沃伦•法雷尔、[美] 约翰•格雷 / 徐海幈 ,出版信息：  四川科学技术出版社 / 2021-3-1 / 68,https://book.douban.com/subject/35265048/
夏山学校,8.7,(899人评价),作者/译者： A.S.尼尔 / 王克难 ,出版信息：  南海出版公司 / 2010-5 / 25.00元,https://book.douban.com/subject/4758246/
我曾走在崩溃的边缘:俞敏洪亲述新东方创业发展之路,8.2,(1647人评价),作者/译者： 俞敏洪 ,出版信息：  中信出版集团 / 2019-4 / 68,https://book.douban.com/subject/33414023/
学校是比家大一点的地方:一土老师写给家长的105封信,9.2,(56人评价),作者/译者： 李一诺、一土老师 ,出版信息：  中信出版社 / 2020-10-1 / 128,https://book.douban.com/subject/35219721/
增广贤文:中华蒙学经典,8.6,(708人评价),作者/译者： 张齐明 ,出版信息：  中华书局 / 2013-11 / 21.00元,https://book.douban.com/subject/25823987/
数学家讲解小学数学,9.6,(127人评价),作者/译者： [美] 伍鸿熙 / 赵洁、林开亮 ,出版信息：  北京大学出版社 / 2016-4 / 78.00元,https://book.douban.com/subject/26788824/
50个教育法:我把三个儿子送入了斯坦福,8.3,(660人评价),作者/译者： 陈美龄 / 陈怡萍 ,出版信息：  上海三联出版社 / 2016-9 / 35.00,https://book.douban.com/subject/26892174/
陪孩子终身成长,7.7,(727人评价),作者/译者： 樊登 ,出版信息：  中国友谊出版公司 / 2020-4 / 59.00元,https://book.douban.com/subject/35019107/
朗读手册,8.5,(540人评价),作者/译者： [美] 吉姆·崔利斯 ,出版信息：  王文 / 新星出版社 / 2016-7,https://book.douban.com/subject/26262036/
情感依附:为何家会影响我的一生,8.5,(869人评价),作者/译者： [美]亨利•马西、[美]内森•塞恩伯格 / 童俊，武怡堃，陈昉，韩丹 ,出版信息：  世界图书出版公司 / 2013-9-30 / 38.00元,https://book.douban.com/subject/25697495/
教育漫话,8.3,(525人评价),作者/译者： 约翰·洛克 / 杨汉麟 ,出版信息：  人民教育出版社 / 2006-6 / 16.20,https://book.douban.com/subject/1924775/
