书名,评分,评价人数,作者,出版社,url
ContextualDesign:DefiningCustomer-CenteredSystems,8.5,(21人评价),作者/译者： Hugh Beyer、Karen Holtzblatt ,出版信息：  Morgan Kaufmann / 1997-9-15 / USD 85.95,https://book.douban.com/subject/1484389/
SketchingUserExperiences:TheWorkbook,8.5,(25人评价),作者/译者： Saul Greenberg、Sheelagh Carpendale、Nicolai Marquardt、Bill Buxton ,出版信息：  Morgan Kaufmann / 2011-12-13 / GBP 12.99,https://book.douban.com/subject/4726062/
高性能网站建设指南:前端工程师技能精髓,8.5,(988人评价),作者/译者： Steve Souders / 刘彦博 ,出版信息：  电子工业出版社 / 2008年 / 35.00元,https://book.douban.com/subject/3132277/
启示录:打造用户喜爱的产品,8.5,(7403人评价),作者/译者： [美] Marty Cagan / 七印部落 ,出版信息：  华中科技大学出版社 / 2011-5 / 36.00元,https://book.douban.com/subject/5914587/
DesignedforKids:ACompleteSourcebook,8.5,(16人评价),作者/译者： Phyllis Richardson ,出版信息：  Thames & Hudson / 2008-10 / USD 34.95,https://book.douban.com/subject/3321869/
简约至上:交互式设计四策略,8.4,(6143人评价),作者/译者： [英] Giles Colborne / 李松峰、秦绪文 ,出版信息：  人民邮电出版社 / 2011-1-1 / 35.00,https://book.douban.com/subject/5394309/
界面设计模式:DesigningInterfaces（影印版）,8.4,(52人评价),作者/译者： Jenifer Tidwell ,出版信息：  东南大学，O‘Reilly / 2011-5 / 99.00元,https://book.douban.com/subject/6710641/
"MeasuringtheUserExperience:Collecting,Analyzing,andPresentingUsabilityMetrics(InteractiveTechnologies)",8.4,(115人评价),作者/译者： Thomas Tullis、William Albert ,出版信息：  Morgan Kaufmann / 2008-03-31 / USD 49.95,https://book.douban.com/subject/3326182/
CSS禅意花园:Web视觉艺术设计的王者之书,8.4,(1664人评价),作者/译者： [美] Dave Shea、Molly E. Holzschlag / 陈黎夫、山崺颋 ,出版信息：  人民邮电出版社 / 2007-6 / 49.00元,https://book.douban.com/subject/2052176/
触动人心:设计优秀的iPhone应用,8.4,(1071人评价),作者/译者： Josh Clark / 包季真 ,出版信息：  电子工业出版社 / 2011-10 / 79.00元,https://book.douban.com/subject/6864391/
佐藤大：没有废弃方案,8.4,(315人评价),作者/译者： 【日】佐藤大 / 安可 ,出版信息：  文化发展出版社 / 2017-10 / 58,https://book.douban.com/subject/27613238/
與設計向前行,8.4,(185人评价),作者/译者： [日] 田中一光 / 張英裕 ,出版信息：  磐築創意有限公司 / 2009-04-25 / NT$550,https://book.douban.com/subject/3701687/
DesigningForTheSocialWeb,8.4,(45人评价),作者/译者： Joshua Porter ,出版信息：  New Riders Press / 2008-05-04 / USD 40.00,https://book.douban.com/subject/3059484/
精通CSS:高级Web标准解决方案,8.4,(942人评价),作者/译者： Andy Budd / 陈剑瓯 ,出版信息：  人民邮电出版社 / 2006 / 39.00,https://book.douban.com/subject/1898098/
AFineLine:HowDesignStrategiesAreShapingtheFutureofBusiness,8.4,(16人评价),作者/译者： Hartmut Esslinger ,出版信息：  Jossey-Bass / 2009-06-29 / USD 29.95,https://book.douban.com/subject/3865302/
設計的方法:100個分析難題，跟成功商品取經，讓設計更棒、更好的有效方法,8.4,(40人评价),作者/译者： Bruce Hanington、Bella Martin / 趙慧芬、林潔盈、吳莉君 ,出版信息：  原點 / 2012-10 / NT 650,https://book.douban.com/subject/21348543/
Don'tMakeMeThink:ACommonSenseApproachtoWebUsability,8.4,(1554人评价),作者/译者： Steve Krug ,"出版信息：  New Riders Press / 18 August, 2005 / $35.00",https://book.douban.com/subject/1440223/
WebDesignforROI:TurningBrowsersintoBuyers&ProspectsintoLeads,8.4,(30人评价),作者/译者： Lance Loveday、Sandra Niehaus ,出版信息：  New Riders Press / 2007-10-27 / USD 39.99,https://book.douban.com/subject/2328347/
交互系统新概念设计(用户绩效和用户体验设计准则)/UI\UE系列丛书:用户绩效和用户体验设计准则,8.4,(23人评价),作者/译者： 阿维·法利赛 (Avi Parush) ,出版信息：  机械工业出版社 / 2017-4-1 / CNY 79.00,https://book.douban.com/subject/27023063/
关键设计报告:改变过去影响未来的交互设计法则,8.4,(262人评价),作者/译者： [美] 比尔·莫格里奇 / 许玉铃 ,出版信息：  中信出版社 / 2011-6 / 218.00元,https://book.douban.com/subject/6024020/
"MappingExperiences:AGuidetoCreatingValuethroughJourneys,Blueprints,andDiagrams",8.4,(13人评价),作者/译者： James Kalbach ,出版信息：  O'Reilly Media / 2016-5-7 / USD 34.99,https://book.douban.com/subject/26763797/
通用设计方法,8.4,(201人评价),作者/译者： 贝拉·马丁（Bella Martin）、布鲁斯·汉宁顿（Bruce Hanington） / 初晓华 ,出版信息：  中央编译出版社 / 2013-9 / 100.00元,https://book.douban.com/subject/24869618/
DesigningInterfaces,8.4,(52人评价),作者/译者： Jenifer Tidwell ,出版信息：  O'Reilly Media / 2011-1-6 / USD 49.99,https://book.douban.com/subject/5948757/
学习Web设计,8.4,(57人评价),作者/译者： 罗宾斯 / 靳志伟 ,出版信息：  机械工业出版社 / 2009-1 / 65.00元,https://book.douban.com/subject/3343802/
DesigningVoiceUserInterfaces:PrinciplesofConversationalExperiences,8.4,(19人评价),作者/译者： Cathy Pearl ,出版信息：  O'Reilly Media / 2016-12-29 / USD 29.99,https://book.douban.com/subject/26944798/
ConvivialToolbox:GenerativeResearchfortheFrontEndofDesign,8.3,(13人评价),作者/译者： Liz Sanders、Pieter Jan Stappers ,出版信息：  BIS Publishers / 2013-1-8 / USD 49.00,https://book.douban.com/subject/19851051/
