书名,评分,评价人数,作者,出版社,url
FlashActionScript3.0动画高级教程,9.1,(88人评价),作者/译者： Keith Peters / 苏金国、荆涛 ,出版信息：  人民邮电出版社 / 2010-1 / 65.00元,https://book.douban.com/subject/4175538/
编译原理:原理、技术与工具,9.1,(984人评价),作者/译者： Alfred V. Aho、Monica S.Lam、Ravi Sethi、Jeffrey D. Ullman / 赵建华、郑滔、戴新宇 ,出版信息：  机械工业出版社 / 2008年12月 / 89.00元,https://book.douban.com/subject/3296317/
数学世纪:过去100年间30个重大问题,9.1,(61人评价),作者/译者： 皮耶尔乔治·奥迪弗雷迪 / 胡作玄、胡俊美、于金青 ,出版信息：  上海科学技术出版社 / 2012-1 / 28.00元,https://book.douban.com/subject/10471912/
编程珠玑,9.1,(2135人评价),作者/译者： Jon Bentley / 黄倩、钱丽艳 ,出版信息：  人民邮电出版社 / 2008-10 / 39.00元,https://book.douban.com/subject/3227098/
程序设计实践,9.1,(486人评价),作者/译者： [美] Brian W. Kernighan、Rob Pike / 裘宗燕 ,出版信息：  机械工业出版社 / 2000-8 / 20.00元,https://book.douban.com/subject/1173548/
算法问题实战策略,9.1,(23人评价),作者/译者： [韩] 具宗万 / 崔盛一 ,出版信息：  人民邮电出版社 / 2015-2 / 119.00元,https://book.douban.com/subject/26315483/
信息检索导论,9.1,(269人评价),作者/译者： Christopher D.Manning、Hinrich Schütze、Prabhakar Raghavan / 王斌 ,出版信息：  人民邮电出版社 / 2010-8 / 69.00元,https://book.douban.com/subject/5252170/
现代操作系统（原书第4版）,9.1,(274人评价),作者/译者： [荷] Andrew S. Tanenbaum、[荷] Herbert Bos / 陈向群、马洪兵 等 ,出版信息：  机械工业出版社 / 2017-7 / 89.00,https://book.douban.com/subject/27096665/
Thirty-threeMiniatures:MathematicalandAlgorithmicApplicationsofLinearAlgebra,9.1,(17人评价),作者/译者： Jiří Matoušek ,出版信息：  American Mathematical Socity / 2010-6-18 / USD 24.60,https://book.douban.com/subject/4887757/
矩阵分析,9.1,(101人评价),作者/译者： （美）合恩（Horn/R.A.）等/杨奇 / 张明尧、张凡 ,出版信息：  机械工业出版社 / 2005-01-01 / 45.0,https://book.douban.com/subject/1281543/
什么是数学:对思想和方法的基本研究,9.1,(3758人评价),作者/译者： [美] R·柯朗 H·罗宾 著、I·斯图尔特 修订 / 左平、张饴慈 ,出版信息：  复旦大学出版社 / 2005-5 / 37.00元,https://book.douban.com/subject/1320282/
怎样解题:数学教学法的新面貌,9.1,(425人评价),作者/译者： [美] G. 波利亚 / 涂泓、冯承天 ,出版信息：  上海科技教育出版社 / 2002-6 / 16.00元,https://book.douban.com/subject/1013762/
"ComputerAgeStatisticalInference:Algorithms,Evidence,andDataScience",9.1,(31人评价),作者/译者： Bradley Efron、Trevor Hastie ,出版信息：  Cambridge University Press / 2016-7-21 / USD 74.99,https://book.douban.com/subject/26797864/
白话机器学习的数学,9.1,(53人评价),作者/译者： [日]立石贤吾 / 郑明智 ,出版信息：  人民邮电出版社 / 2020-7-1 / 59,https://book.douban.com/subject/35126508/
人工智能（第2版）,9.1,(66人评价),作者/译者： [美] 史蒂芬·卢奇（Stephen Lucci）、[美]丹尼·科佩克（Danny Kopec） / 林赐 ,出版信息：  人民邮电出版社 / 2018-8-1 / 108,https://book.douban.com/subject/30286131/
数据结构与算法分析:C语言描述,9.1,(90人评价),作者/译者： 韦斯(Mark Allen Weiss) ,出版信息：  机械工业出版社 / 2010-8 / 45.00元,https://book.douban.com/subject/4924153/
C语言接口与实现:创建可重用软件的技术,9.1,(126人评价),作者/译者： David R. Hanson / 郭旭 ,出版信息：  人民邮电出版社 / 2011-9 / 75.00元,https://book.douban.com/subject/6801697/
数学与泛型编程:高效编程的奥秘,9.1,(46人评价),作者/译者： ［美］亚历山大 A. 斯捷潘诺夫（Alexander A. Stepanov）、［美］丹尼尔 E. 罗斯（Daniel E. Rose） / 爱飞翔 ,出版信息：  机械工业出版社 / 2017-8 / 79,https://book.douban.com/subject/27116151/
