书名,评分,评价人数,作者,出版社,url
恺撒:巨人的一生,8.5,(1035人评价),作者/译者： [英] 阿德里安·戈兹沃西 / 陆大鹏 ,出版信息：  社会科学文献出版社 / 2016-7 / 89.00元,https://book.douban.com/subject/26826782/
从丹药到枪炮:世界史上的中国军事格局（见识丛书29）,7.8,(340人评价),作者/译者： [美]欧阳泰 / 张孝铎 ,出版信息：  中信出版集团 / 2019-3 / 68.00,https://book.douban.com/subject/30358492/
军人与国家:军政关系的理论与政治,8.6,(92人评价),作者/译者： [美] 塞缪尔·亨廷顿 / 李晟 ,出版信息：  中国政法大学出版社 / 2017-8 / CNY 100.00,https://book.douban.com/subject/26989765/
企鹅一战中国史,0.0,(12人评价),作者/译者： [英]乔纳森·芬比、马克·奥尼尔、罗伯特·毕可思、保罗·弗伦奇、弗朗西斯·伍德、安妮·韦查德 / 陈元飞 ,出版信息：  理想国丨上海三联书店 / 2021-4 / 98.00元,https://book.douban.com/subject/35405262/
中国古代战争的地理枢纽,8.8,(200人评价),作者/译者： 宋杰 ,出版信息：  中国社会科学出版社 / 2009-6 / 62.00元,https://book.douban.com/subject/3875719/
隆美尔战时文件,9.3,(255人评价),作者/译者： 【英】李德•哈特 / 钮先钟 ,出版信息：  民主与建设出版社 / 2015-9 / 49.80元,https://book.douban.com/subject/26600365/
反败为胜:印缅战场对日决战1942—1945,0.0,(10人评价),作者/译者： 【英】威廉·斯利姆 / 蒋经飞 ,出版信息：  新华出版社 / 2021-5 / 98.00元,https://book.douban.com/subject/35407472/
三十六计,8.8,(1536人评价),作者/译者： 张弓 译注 / 雷庆翼 ,出版信息：  山西古籍出版社 / 1999.9 / 6.80,https://book.douban.com/subject/1928500/
粟裕回忆录,8.7,(239人评价),作者/译者： 粟裕 ,出版信息：  解放军出版社 / 2007-8 / 46.00元,https://book.douban.com/subject/2183783/
明前期军事制度研究,8.9,(128人评价),作者/译者： 李新峰 ,出版信息：  北京大学出版社 / 2016-3 / 50.00元,https://book.douban.com/subject/26817860/
大西洋海战,0.0,(少于10人评价),作者/译者： [英]乔纳森·丁布尔比(Jonathan Dimbleby) / 宋世锋、周万涛 ,出版信息：  中信出版集团股份有限公司 / 2021-2-1 / 108,https://book.douban.com/subject/35338263/
抗日战争:第一卷1937年7月-1938年8月,8.7,(639人评价),作者/译者： 王树增 ,出版信息：  人民文学出版社 / 2015-7-1 / 66.00元,https://book.douban.com/subject/26427189/
决战：东北解放战争1945～1948:东北解放战争1945-1948,8.6,(90人评价),作者/译者： 刘统 ,出版信息：  上海人民出版社 / 2017-7 / 78.00元,https://book.douban.com/subject/27099830/
独霸中东:以色列的军事强国密码,7.7,(206人评价),作者/译者： [以色列]雅科夫•卡茨(Yaakov Katz)、[以色列]阿米尔•鲍伯特(Amir Bohbot) / 王戎 ,出版信息：  浙江人民出版社 / 2019-11-30 / 69.00元,https://book.douban.com/subject/34866949/
作战指挥:二战德国陆军实战指南,9.3,(22人评价),作者/译者： 德国国防部部队局 ,出版信息：  民主与建设出版社 / 2020-5 / 89.8,https://book.douban.com/subject/35006595/
麒麟之与子同袍:与子同袍,9.3,(4578人评价),作者/译者： 桔子樹 ,出版信息：  宇河文化 / 2011-6-10 / NT280,https://book.douban.com/subject/6531656/
亮剑,9.2,(3442人评价),作者/译者： 都梁 ,出版信息：  人民文学出版社 / 2007-7 / 30.00元,https://book.douban.com/subject/2148992/
三国兵争要地与攻守战略研究,9.2,(58人评价),作者/译者： 宋杰 ,出版信息：  中华书局 / 2020-3 / 198.00,https://book.douban.com/subject/34917654/
风暴之鸟:二战德国Me262战机全史,0.0,(18人评价),作者/译者： ,出版信息： 蒙创波 / 武汉大学出版社 / 122,https://book.douban.com/subject/35354040/
中国刀剑史,8.5,(15人评价),作者/译者： 龚剑 ,出版信息：  中华书局 / 2021-4 / 88,https://book.douban.com/subject/35436758/
敦刻尔克大撤退,0.0,(11人评价),作者/译者： 张建威 ,出版信息：  中国画报出版社 / 2020-12 / 60.00元,https://book.douban.com/subject/35284017/
抗美援朝战争史修订版（上、下卷）,8.7,(21人评价),作者/译者： 军事科学院军事历史研究所 ,出版信息：  军事科学出版社 / 2011-2 / 265.00元,https://book.douban.com/subject/19941432/
朝鲜战争:未曾透露的真相,7.7,(311人评价),作者/译者： [美]约瑟夫·古尔登 / 于滨、谈锋、蒋伟明 ,出版信息：  文治图书·北京联合出版公司 / 2017-8 / 108,https://book.douban.com/subject/27069926/
中国文化与中国的兵,8.8,(638人评价),作者/译者： 雷海宗 ,出版信息：  商务印书馆 / 2001-6-1 / 13.0,https://book.douban.com/subject/1134086/
心路沧桑:从国民党六十军到共产党五十军,9.2,(97人评价),作者/译者： 高戈里 ,出版信息：  四川人民出版社 / 2015-3 / 58.00元,https://book.douban.com/subject/26358083/
隐形军队:游击战的历史,8.3,(256人评价),作者/译者： [美] 马克斯·布特 / 赵国星、张金勇 ,出版信息：  社会科学文献出版社 / 2016-4-1 / 118.00元,https://book.douban.com/subject/26751983/
断剑:中途岛海战尙不为人知的真相,9.4,(179人评价),作者/译者： [美]乔纳森•帕歇尔Jonathan B.Parshall、[美]安东尼•塔利Anthony P.Tully / 蒋民 于丰祥 等 ,出版信息：  学林出版社 / 2013-7 / 120.00元,https://book.douban.com/subject/24851444/
狼群1,8.9,(1615人评价),作者/译者： 刺血 ,出版信息：  朝华出版社 / 2005-9 / 23.80元,https://book.douban.com/subject/1430597/
超级武器与假想敌:现代美军与科幻作品关系史,0.0,(12人评价),作者/译者： ［澳］史蒂芬•戴德曼 / 李相影 ,出版信息：  后浪丨民主与建设出版社 / 2020-9 / 45.00元,https://book.douban.com/subject/35199302/
父亲的战场:中国远征军滇西抗战田野调查笔记,8.9,(1491人评价),作者/译者： 章东磐 ,出版信息：  山西人民出版社 / 2009-7 / 32.00元,https://book.douban.com/subject/3824491/
第二次世界大战决定性会战:德国人的见解,0.0,(少于10人评价),作者/译者： [德] 汉斯-阿道夫·雅各布森、[德] 瓦尔特·瓦尔利蒙特 / 钮先钟 ,出版信息：  新华出版社 / 2020-12 / 88.00元,https://book.douban.com/subject/35241092/
狼牙,8.1,(3724人评价),作者/译者： 刘猛 ,出版信息：  大众文艺出版社 / 2005-04 / 39.80元,https://book.douban.com/subject/1285504/
战争回忆录,8.5,(22人评价),作者/译者： 夏尔·戴高乐 / 陈焕章 ,出版信息：  中国人民大学出版社 / 2015-5 / 85.00,https://book.douban.com/subject/26394511/
最后一颗子弹留给我:狼牙后传,8.0,(3212人评价),作者/译者： 刘猛 ,出版信息：  大众文艺出版社 / 2005-8 / 39.80元,https://book.douban.com/subject/1392588/
解放战争（上）（1945年8月—1948年9月）,8.1,(1437人评价),作者/译者： 王树增 ,出版信息：  人民文学出版社 / 2009-8 / 60.00,https://book.douban.com/subject/3924388/
坦克-前进！:Munchen1956,8.7,(35人评价),作者/译者： [德]H.古德里安 / 刘名于 译 ,出版信息：  中国人民解放军装甲司令部 / 1982-3 / 0.00,https://book.douban.com/subject/6709767/
美国的数字陆军:关于工作及战争的游戏,0.0,(少于10人评价),作者/译者： [美] 罗伯逊·艾伦 / 曲平、陈兴圆 ,出版信息：  后浪丨民主与建设出版社 / 2021-3 / 39.80元,https://book.douban.com/subject/35390273/
驼峰空运:第二次世界大战中美国为维系中国抗日战争而实施的战略,9.3,(27人评价),作者/译者： 约翰·D.普雷廷 / 张兵一 ,出版信息：  重庆出版社 / 2013-12-1 / CNY 47.50,https://book.douban.com/subject/25814673/
狼群(上、下)(全二册),8.7,(1598人评价),作者/译者： 刺血 ,出版信息：  朝华出版社 / 2011-1 / 48.00元,https://book.douban.com/subject/3106593/
巨人重生:大战中的苏联军队1941—1943,0.0,(少于10人评价),作者/译者： (美)戴维•M. 格兰茨 / 孙渤 ,出版信息：  江苏凤凰文艺出版社 / 2021-4-19 / 199.8,https://book.douban.com/subject/35440673/
西洋世界军事史（全三卷）,9.1,(546人评价),作者/译者： （英）J.F.C富勒 / 钮先钟 ,出版信息：  广西师范大学出版社 / 2004-05 / 168.00元,https://book.douban.com/subject/1058889/
古代中国的战争之道,7.4,(116人评价),作者/译者： [美] 费正清、[美] 小弗兰克·A. 基尔曼 编著 / 陈少卿 ,出版信息：  后浪丨民主与建设出版社 / 2019-8 / 68.00元,https://book.douban.com/subject/30329246/
生死二十八天:四十一军对越作战高平战役纪实,9.1,(63人评价),作者/译者： ,出版信息： 宋子佩 / 2014-3 / 25,https://book.douban.com/subject/34819201/
条顿骑士团:一部军事史,7.6,(278人评价),作者/译者： 〔美〕威廉·厄本 / 陆大鹏、刘晓晖 ,出版信息：  社会科学文献出版社 / 2020-5 / 72.00元,https://book.douban.com/subject/35006321/
俄国与拿破仑的决战:鏖战欧罗巴，1807~1814,8.4,(461人评价),作者/译者： [英] 多米尼克·利芬 / 吴畋、王宸 ,出版信息：  社会科学文献出版社 / 2014-12-31 / 86.00元,https://book.douban.com/subject/26258900/
解放战争（下）（1948.10-1950.5）,8.2,(928人评价),作者/译者： 王树增 ,出版信息：  人民文学出版社 / 2009-10-1 / 60.00元,https://book.douban.com/subject/4102053/
经略幽燕:宋辽战争军事灾难的战略分析,8.7,(115人评价),作者/译者： 曾瑞龙 ,出版信息：  浙江大学出版社 / 2019-7 / 85.00元,https://book.douban.com/subject/33369909/
战争艺术概论,8.5,(96人评价),作者/译者： [瑞士] A. H. 若米尼 / 刘聪 ,出版信息：  解放军出版社 / 2006-1 / 49.00元,https://book.douban.com/subject/1683521/
李奇微回忆录,6.9,(118人评价),作者/译者： 李奇微  著 / 王宇欣  译 ,出版信息：  新华出版社 / 2013-11 / 38.00,https://book.douban.com/subject/25792589/
徐向前回忆录,7.8,(83人评价),作者/译者： 徐向前 ,出版信息：  解放军出版社 / 2007-8 / 56.00元,https://book.douban.com/subject/2183561/
武经七书（全二册）,8.7,(191人评价),作者/译者： 骈宇骞等 / 骈宇骞 ,出版信息：  中华书局 / 2007-7 / 59.00元,https://book.douban.com/subject/2183718/
抗日战争正面战场（上中下）,9.2,(109人评价),作者/译者： 中国第二历史档案馆 ,出版信息：  江苏古籍出版社 / 2005-8 / 220.00元,https://book.douban.com/subject/1679427/
超限战:全球化时代的战争与战法,7.9,(528人评价),作者/译者： 乔良、王湘穗 ,出版信息：  中国社会出版社 / 2005年9月1日 / 36.0,https://book.douban.com/subject/1430895/
通往柏林之路(集合卷)(典藏版):TheRoadtoBerlin,9.0,(59人评价),作者/译者： 约翰·埃里克森 / 小小冰人 ,出版信息：  台海出版社 / 2016-8-1 / 229.80元,https://book.douban.com/subject/26842603/
深蓝帝国:英国海军的兴衰,8.4,(96人评价),作者/译者： (英) 本·威尔逊 (Ben Wilson) / 沈祥麟 ,出版信息：  社会科学文献出版社 / 2019-10 / 168.00元,https://book.douban.com/subject/30389780/
