书名,评分,评价人数,作者,出版社,url
海子诗全集,9.2,(9996人评价),作者/译者： 海子 著、西川 编 ,出版信息：  作家出版社 / 2009-3 / 88.00元,https://book.douban.com/subject/3610681/
月牙儿:老舍短篇小说精选,9.2,(332人评价),作者/译者： 老舍 ,出版信息：  作家出版社 / 2017-3 / 25,https://book.douban.com/subject/26991824/
陆犯焉识,9.2,(3243人评价),作者/译者： [美]严歌苓 ,出版信息：  作家出版社 / 2016-8 / 33.0,https://book.douban.com/subject/27065388/
草房子,9.2,(3578人评价),作者/译者： 曹文轩 ,出版信息：  人民文学出版社 / 2010-1 / 22.00元,https://book.douban.com/subject/4832665/
金圣叹批评本水浒传,9.2,(1478人评价),作者/译者： 施耐庵 ,出版信息：  岳麓书社 / 2006-6-1 / 68.00元,https://book.douban.com/subject/1854151/
北岛集,9.2,(99人评价),作者/译者： 北岛 ,出版信息：  活字文化；生活·读书·新知三联书店 / 2016-1 / 502.00元,https://book.douban.com/subject/26739163/
汪曾祺小说经典,9.2,(2287人评价),作者/译者： 汪曾祺 ,出版信息：  人民文学出版社 / 2005-8-1 / 25.00元,https://book.douban.com/subject/1444077/
离婚,9.2,(1957人评价),作者/译者： 老舍 ,出版信息：  云南人民出版社 / 2019-9 / 39,https://book.douban.com/subject/34808043/
阿Q正传,9.2,(997人评价),作者/译者： 鲁迅 ,出版信息：  北京联合出版公司 / 2014-12-1 / 20.00,https://book.douban.com/subject/26639614/
三体Ⅲ:死神永生,9.2,(228217人评价),作者/译者： 刘慈欣 ,出版信息：  重庆出版社 / 2010-11 / 38.00元,https://book.douban.com/subject/5363767/
白鹿原:20周年精装典藏版,9.2,(65653人评价),作者/译者： 陈忠实 ,出版信息：  人民文学出版社 / 2012-9 / 39.00元,https://book.douban.com/subject/10564071/
棋王·树王·孩子王,9.2,(13389人评价),作者/译者： 阿城 ,出版信息：  江苏文艺出版社 / 2016-3-1 / 58.00,https://book.douban.com/subject/26734559/
西游记,9.2,(11992人评价),作者/译者： 吴承恩 ,出版信息：  岳麓书社 / 1994-04 / 15.00,https://book.douban.com/subject/1061803/
城南旧事,9.1,(18538人评价),作者/译者： 林海音 ,出版信息：  人民文学出版社 / 2008-5 / 13.00元,https://book.douban.com/subject/3057333/
棋王·树王·孩子王:阿城文集之一,9.1,(898人评价),作者/译者： 阿城 ,出版信息：  江苏凤凰文艺出版社 / 2016-4 / 38.00元,https://book.douban.com/subject/26739966/
论语,9.1,(16647人评价),作者/译者： ,出版信息： 中华书局 / 2006-12 / 9.80元,https://book.douban.com/subject/1964774/
从文自传,9.1,(858人评价),作者/译者： 沈从文 ,出版信息：  江苏人民出版社 / 2014-1 / CNY 29.80,https://book.douban.com/subject/25851264/
彷徨,9.1,(39962人评价),作者/译者： 鲁迅 ,出版信息：  人民文学出版社 / 1973-3 / 0.37元,https://book.douban.com/subject/1449348/
沉默的大多数:王小波杂文随笔全编,9.1,(117607人评价),作者/译者： 王小波 ,出版信息：  中国青年出版社 / 1997-10 / 27.00元,https://book.douban.com/subject/1054685/
谈美,9.1,(602人评价),作者/译者： 朱光潜 ,出版信息：  译林出版社 / 2018-2 / 26,https://book.douban.com/subject/30181355/
全本新注聊斋志异（全三册）,9.1,(3818人评价),作者/译者： [清] 蒲松龄 著、朱其铠 等校注 ,出版信息：  人民文学出版社 / 1989-9 / 19.20元,https://book.douban.com/subject/1036397/
我要做好孩子,9.1,(2386人评价),作者/译者： 黄蓓佳 ,出版信息：  江苏少年儿童出版社 / 1996-12 / 18.00元,https://book.douban.com/subject/1115397/
人间词话,9.1,(3460人评价),作者/译者： 王国维 ,出版信息：  中华书局 / 2012-7 / 19.00元,https://book.douban.com/subject/11601199/
阿勒泰的角落,9.1,(14107人评价),作者/译者： 李娟 ,出版信息：  万卷出版公司 / 2010-6 / 25.00元,https://book.douban.com/subject/4881850/
遍地风流:阿城文集之二,9.1,(3073人评价),作者/译者： 阿城 ,出版信息：  江苏凤凰文艺出版社 / 2016-3-1 / 68,https://book.douban.com/subject/26278433/
冬牧场,9.1,(2021人评价),作者/译者： 李娟 ,出版信息：  新星出版社 / 2018-11 / 59.00,https://book.douban.com/subject/30353124/
大家小书,9.1,(208人评价),作者/译者： 北京出版社 ,出版信息：  北京出版社 / 2011-2 / 410.00元,https://book.douban.com/subject/6557925/
金锁记,9.1,(3557人评价),作者/译者： 张爱玲 ,出版信息：  哈尔滨出版社 / 2005-6 / 19.80元,https://book.douban.com/subject/1024468/
平凡的世界（全三册）,9.1,(5906人评价),作者/译者： 路遥 ,出版信息：  人民文学出版社 / 2004-11 / 65.00元,https://book.douban.com/subject/1084080/
我与地坛:史铁生代表作,9.1,(72179人评价),作者/译者： 史铁生 ,出版信息：  春风文艺出版社 / 2002-5 / 25.00元,https://book.douban.com/subject/1209899/
射雕英雄传,9.1,(20570人评价),作者/译者： 金庸 ,出版信息：  生活·读书·新知三联书店 / 1994-5 / 76.80元,https://book.douban.com/subject/1789837/
中国古典诗词感发,9.1,(1396人评价),作者/译者： 顾随、叶嘉莹（笔记） ,出版信息：  北京大学出版社 / 2012-6-1 / 39.00元,https://book.douban.com/subject/10796035/
人间草木,9.1,(20633人评价),作者/译者： 汪曾祺 ,出版信息：  江苏文艺出版社 / 2005-01 / 20.00元,https://book.douban.com/subject/1253310/
霸王别姬,9.1,(16763人评价),作者/译者： 李碧华 ,出版信息：  人民文学出版社 / 1999-1 / 10.20元,https://book.douban.com/subject/1088711/
尘埃落定,9.1,(758人评价),作者/译者： 阿来 ,出版信息：  浙江文艺出版社 / 2020-10 / 49.00元,https://book.douban.com/subject/35051822/
檀香刑,9.1,(6462人评价),作者/译者： 莫言 ,出版信息：  浙江文艺出版社 / 2017-1 / 56.00元,https://book.douban.com/subject/26905337/
东京梦华录,9.1,(2715人评价),作者/译者： 孟元老 ,出版信息：  中州古籍出版社 / 2010-6-1 / 20.00元,https://book.douban.com/subject/4903692/
台北人,9.1,(10799人评价),作者/译者： 白先勇 ,出版信息：  广西师范大学出版社 / 2015-1 / 48.00,https://book.douban.com/subject/26253699/
温柔的夜,9.1,(18324人评价),作者/译者： 三毛 ,出版信息：  北京十月文艺出版社 / 2007-5 / 28.00元,https://book.douban.com/subject/2068249/
