书名,评分,评价人数,作者,出版社,url
无人生还:精装纪念新版,8.9,(401人评价),作者/译者： [英] 阿加莎·克里斯蒂 / 夏阳 ,出版信息：  新星出版社 / 2019-5 / 49.00元,https://book.douban.com/subject/30466192/
罗杰疑案,8.9,(29788人评价),作者/译者： [英] 阿加莎·克里斯蒂 / 张江云 ,出版信息：  人民文学出版社 / 2006-5 / 21.00元,https://book.douban.com/subject/1807516/
名侦探柯南6,8.9,(954人评价),作者/译者： [日] 青山刚昌 / 青文 ,出版信息：  长春出版社 / 2002-7 / 6.90元,https://book.douban.com/subject/1210339/
名侦探柯南3,8.9,(1051人评价),作者/译者： [日] 青山刚昌 / 青文 ,出版信息：  长春出版社 / 2002-7 / 6.90元,https://book.douban.com/subject/1210307/
死亡筆記1:无聊,8.9,(23584人评价),作者/译者： 大場鶇、小畑健 / 陈欣智 ,出版信息：  文化傳信 / 2004年 / HKD 30,https://book.douban.com/subject/2064977/
阿加莎·克里斯蒂自传:阿加莎·克里斯蒂作品47,8.9,(1783人评价),作者/译者： [英] 阿加莎·克里斯蒂 / 王霖 ,出版信息：  新星出版社 / 2017-5 / 68.00元,https://book.douban.com/subject/27024106/
名侦探柯南31,8.9,(674人评价),作者/译者： [日] 青山刚昌 / 青文 ,出版信息：  长春出版社 / 2002-12 / 6.90元,https://book.douban.com/subject/1521197/
东方快车谋杀案:阿加莎·克里斯蒂侦探作品集04,8.9,(32950人评价),作者/译者： [英] 阿加莎·克里斯蒂 / 郑桥 ,出版信息：  新星出版社 / 2013-4 / 26.00元,https://book.douban.com/subject/24153048/
名侦探柯南4,8.9,(967人评价),作者/译者： [日] 青山刚昌 / 青文 ,出版信息：  长春出版社 / 2002-7 / 6.90元,https://book.douban.com/subject/1210305/
络新妇之理（上）,8.9,(6792人评价),作者/译者： [日] 京极夏彦 / 王华懋 ,出版信息：  上海人民出版社 / 2009年11月 / 29.00,https://book.douban.com/subject/4038672/
小径分岔的花园,8.9,(23358人评价),作者/译者： [阿根廷] 豪·路·博尔赫斯 / 王永年 ,出版信息：  上海译文出版社 / 2015-7 / 23.00,https://book.douban.com/subject/25796120/
