书名,评分,评价人数,作者,出版社,url
与魔搏斗的人:荷尔德林克莱斯特尼采,8.9,(29人评价),作者/译者： 茨威格 / 潘璐、何世平、郭颖杰 ,出版信息：  安徽文艺出版社 / 2000-08-01 / 12.0,https://book.douban.com/subject/1642810/
一个政治家的肖像:约瑟夫·富歇传,8.9,(107人评价),作者/译者： [奥]斯蒂芬·茨威格 / 侯焕闳 ,出版信息：  万卷出版公司 / 2015-1 / 32.00元,https://book.douban.com/subject/26279801/
茨威格散文选,8.9,(12人评价),作者/译者： 茨威格 / 绿原 ,出版信息：  百花文艺 / 2009-6 / 21.00元,https://book.douban.com/subject/3931731/
三作家传:卡萨诺瓦，司汤达，托尔斯泰,8.9,(211人评价),作者/译者： [奥] 斯特凡·茨威格 / 关惠文 ,出版信息：  上海译文出版社 / 2017-11-30 / 38,https://book.douban.com/subject/27056404/
恐惧:茨威格小说精选,8.9,(1964人评价),作者/译者： [奥]斯蒂芬•茨威格 / 韩耀成、沈锡良 ,出版信息：  陕西师范大学出版总社有限公司 / 2013-5 / 25.00元,https://book.douban.com/subject/10563555/
良知对抗暴力:卡斯特里奥对抗加尔文,8.9,(373人评价),作者/译者： 斯蒂芬•茨威格 / 舒昌善 ,出版信息：  生活·读书·新知三联书店 / 2012-3 / 29.80元,https://book.douban.com/subject/10566787/
昨日之旅,8.9,(519人评价),作者/译者： [奥]斯特凡•茨威格 / 关惠文 等 ,出版信息：  上海译文出版社 / 2016-10 / 36.00,https://book.douban.com/subject/26828751/
一个陌生女人的来信:茨威格小说精选,8.9,(126人评价),作者/译者： 斯蒂芬·茨威格 / 高中甫、韩耀成 ,出版信息：  中国对外翻译 / 2010-5 / 16.00元,https://book.douban.com/subject/4880389/
人类的群星闪耀时（增订版）:十四篇历史特写,8.9,(7560人评价),作者/译者： [奥] 斯蒂芬·茨威格 / 舒昌善 ,出版信息：  生活·读书·新知三联书店 / 2009-6 / 25.80元,https://book.douban.com/subject/3757732/
人类命运攸关的时辰,8.9,(27人评价),作者/译者： 斯蒂芬.茨威格 ,出版信息：  南开大学出版社 / 2006-1 / 25.00元,https://book.douban.com/subject/2055745/
一个陌生女人的来信:茨威格小说菁华集,8.9,(383人评价),作者/译者： 斯蒂芬.茨威格 / 高云 ,出版信息：  湖南文艺出版社 / 2014-8 / 29.8,https://book.douban.com/subject/26256868/
人類的群星閃耀時,8.8,(22人评价),作者/译者： Stefan Zweig / 舒昌善 ,出版信息：  網路與書出版 / 2009年07月07日 / NT$ 380,https://book.douban.com/subject/3908179/
茨威格读本,8.8,(99人评价),作者/译者： [奥] 茨威格 / 张玉书、张意 ,出版信息：  人民文学出版社 / 2012-11 / 43.00元,https://book.douban.com/subject/20444098/
里昂的婚礼:佳作丛书第二辑,8.8,(170人评价),作者/译者： 茨威格 / 张玉书 ,出版信息：  人民文学出版社 / 1987年7月 / 0.96元,https://book.douban.com/subject/3806575/
"DecisiveMomentsinHistory:TwelveHistoricalMiniatures(StudiesinAustrianLiterature,Culture,andThoughtTranslationS",8.8,(27人评价),作者/译者： Stefan Zweig / Lowell A. Bangerter ,出版信息：  Ariadne Press / 2007-05-20 / USD 21.50,https://book.douban.com/subject/2227346/
三作家:卡萨洛瓦、司汤达、托尔斯泰,8.8,(35人评价),作者/译者： 茨威格 / 王雪飞 ,出版信息：  安徽文艺出版社 / 2012-12 / 25.00元,https://book.douban.com/subject/22685326/
异端的权利:卡斯特里奥反对加尔文史实,8.8,(2040人评价),作者/译者： [奥] 斯·茨威格 / 赵台安、赵振尧 ,出版信息：  生活·读书·新知三联书店 / 1986-12 / 1.40元,https://book.douban.com/subject/1465543/
与魔鬼作斗争:荷尔德林、克莱斯特、尼采,8.8,(323人评价),作者/译者： 斯蒂芬·茨威格 / 徐畅 ,出版信息：  西苑出版社 / 1998-1 / 16.00元,https://book.douban.com/subject/1035997/
与魔搏斗的人:荷尔德林、克莱斯特、尼采,8.8,(14人评价),作者/译者： 茨威格 / 潘璐、何世平、郭颖杰 ,出版信息：  安徽文艺出版社 / 2012-12 / 22.00元,https://book.douban.com/subject/22685564/
霍乱时期的爱情,8.8,(6877人评价),作者/译者： [哥] 加西亚·马尔克斯 / 纪明荟 ,出版信息：  敦煌文艺出版社 / 2000 / 16.80元,https://book.douban.com/subject/1292227/
三大师:茨威格传记文学,8.8,(119人评价),作者/译者： 茨威格 / 史行果、姜丽 ,出版信息：  西苑出版社 / 1998-01 / 10.00,https://book.douban.com/subject/1328563/
一个政治家的画像:约瑟夫·富歇,8.8,(13人评价),作者/译者： 茨威格 / 赵燮生等译 ,出版信息：  安徽文艺出版社 / 2000-9 / 12.20元,https://book.douban.com/subject/1596321/
看见,8.8,(297145人评价),作者/译者： 柴静 ,出版信息：  广西师范大学出版社 / 2013-1-1 / 39.80元,https://book.douban.com/subject/20427187/
一个陌生女人的来信:一个陌生女人的来信,8.8,(160人评价),作者/译者： 斯蒂芬·茨威格 (Stefan Zzweig) ,出版信息：  译林出版社 / 2015-3-1 / CNY 38.00,https://book.douban.com/subject/26298580/
夜色朦胧,8.8,(464人评价),作者/译者： [奥地利] 斯蒂芬·茨威格 / 张玉书 ,出版信息：  华夏出版社 / 2000年1月1日 / 13.0,https://book.douban.com/subject/1068151/
世界文学著名文库第一辑,8.8,(46人评价),作者/译者： 茨威格 / 高中甫 ,出版信息：  中国戏剧出版社 / 2005-9 / 9.00,https://book.douban.com/subject/1459745/
三大师:巴尔扎克狄更斯陀思妥耶夫斯基,8.8,(30人评价),作者/译者： （奥地利）茨威格 / 申文林、高中甫（校） ,出版信息：  安徽文艺出版社 / 2000-1 / 8.50元,https://book.douban.com/subject/2101439/
三大师传,8.7,(144人评价),作者/译者： 〔奥〕茨威格 / 张玉书 ,出版信息：  中央编译出版社 / 2015-7 / 26.00,https://book.douban.com/subject/26440785/
危险的怜悯,8.7,(31人评价),作者/译者： ,出版信息： 茨威格 / 彭恩华 / 0.85,https://book.douban.com/subject/3080219/
与魔鬼博斗,8.7,(21人评价),作者/译者： ,出版信息： (奥) 斯蒂芬·茨威格 / 译林出版社 / 2014-7,https://book.douban.com/subject/25918393/
