书名,评分,评价人数,作者,出版社,url
李欣频的文案课,7.2,(82人评价),作者/译者： 李欣频 ,出版信息：  浙江人民出版社·磨铁图书 / 2020-8 / 59.8,https://book.douban.com/subject/35156879/
冲突,6.8,(477人评价),作者/译者： 叶茂中 ,出版信息：  机械工业出版社 / 2017-7 / 108,https://book.douban.com/subject/27084153/
品牌洗脑（珍藏版）:世界著名品牌只做不说的营销秘密,7.9,(564人评价),作者/译者： [美]马丁•林斯特龙（Martin Lindstrom） / 赵萌萌 ,出版信息：  中信出版社 / 2016-8-1 / 49.00,https://book.douban.com/subject/26823976/
创意:广告学教父的巅峰之作，所有生产创意的人的枕边书,8.2,(623人评价),作者/译者： [美] 詹姆斯·韦伯·扬 / 李旭大 ,出版信息：  中国海关出版社 / 2004-10 / 24.00元,https://book.douban.com/subject/1193831/
广告创意完全手册:世界顶级广告的创意与技巧,8.4,(173人评价),作者/译者： （德）普瑞根 / 初晓英 ,出版信息：  中国青年出版社 / 2005-7 / 138.00,https://book.douban.com/subject/1454371/
超级符号就是超级创意（全彩增订版）:席卷中国市场14年的华与华战略营销创意方法,8.3,(751人评价),作者/译者： ,出版信息： 华杉、华楠 / 江苏凤凰文艺出版社 / 59.90,https://book.douban.com/subject/26870611/
广告人手记,7.4,(769人评价),作者/译者： 叶茂中 ,出版信息：  朝华出版社 / 2011-10 / 45.00元,https://book.douban.com/subject/6843244/
程序化广告实战:私有化程序购买领域的布道者的一线实战笔记,8.0,(161人评价),作者/译者： 吴俊 ,出版信息：  机械工业出版社 / 2017-8-15 / 79.00元,https://book.douban.com/subject/27114728/
奥格威谈广告,8.4,(911人评价),作者/译者： 大卫・奥格威 / 曾晶 ,出版信息：  机械工业出版社 / 2003-6-1 / 98.00,https://book.douban.com/subject/1074945/
蔚蓝诡计:颠覆市场的广告创意智库,8.2,(837人评价),作者/译者： （美）乔治·路易斯（George Lois）、（美）比尔·匹兹（Bill Pitts） / 刘家驯 ,出版信息：  海南出版社 / 1996-11-01 / 15.80元,https://book.douban.com/subject/1011617/
