书名,评分,评价人数,作者,出版社,url
一朵桔梗花,8.7,(1310人评价),作者/译者： [日] 连城三纪彦 / 钟肇政、林新生 ,出版信息：  新星出版社 / 2011-6 / 35.00元,https://book.douban.com/subject/6423665/
我是猫,8.6,(431人评价),作者/译者： 夏目漱石 / 黄悦生 ,出版信息：  江苏凤凰文艺出版社 / 2019-11-1 / 45.90,https://book.douban.com/subject/33445295/
被嫌弃的松子的一生,8.6,(11537人评价),作者/译者： [日] 山田宗树 / 王蕴洁、刘珮瑄 ,出版信息：  文治图书·四川文艺出版社 / 2018-5 / 45.0元,https://book.douban.com/subject/27110733/
个人的体验,8.6,(1559人评价),作者/译者： [日]大江健三郎 / 王中忱 ,出版信息：  浙江文艺出版社 / 2017-3 / 45.00元,https://book.douban.com/subject/26940247/
音樂使人自由（暢銷經典版）,8.6,(136人评价),作者/译者： 坂本龍一 / 何啓宏 ,出版信息：  麥田出版社 / 2010-12 / NT$380,https://book.douban.com/subject/34933154/
心:夏目漱石作品系列,8.6,(656人评价),作者/译者： 夏目漱石 / 谭晶华 ,出版信息：  上海译文出版社 / 2017-8-16 / 39.00,https://book.douban.com/subject/27135380/
义忆,8.6,(55人评价),作者/译者： [日] 三秋缒 / 林枫 ,出版信息：  新星出版社 / 2020-11 / 46.00,https://book.douban.com/subject/35239428/
阳光劫匪:新经典文库·伊坂幸太郎作品03,8.6,(3303人评价),作者/译者： [日] 伊坂幸太郎 / 代珂 ,出版信息：  南海出版公司 / 2014-1-1 / 39.50,https://book.douban.com/subject/25737793/
艾比斯之梦,8.6,(3191人评价),作者/译者： [日] 山本弘 / 张智渊 ,出版信息：  新星出版社 / 2013-6 / 36.00元,https://book.douban.com/subject/24538715/
河童,8.6,(3954人评价),作者/译者： [日] 芥川龙之介 / 秦刚 ,出版信息：  上海译文出版社 / 2014-9 / 30.00元,https://book.douban.com/subject/25923427/
万延元年的足球队,8.6,(850人评价),作者/译者： （日本）大江健三郎 / 于长敏/王新新 ,出版信息：  光明日报出版社 / 1996-04 / 14.80,https://book.douban.com/subject/1062476/
哥儿,8.6,(767人评价),作者/译者： 夏目漱石 / 陈德文 ,出版信息：  上海译文出版社 / 2017-3 / 32,https://book.douban.com/subject/26858849/
夏日庭院,8.6,(1554人评价),作者/译者： [日] 汤本香树实 / 金晖 ,出版信息：  南海出版公司 / 2016-6-1 / 35.00,https://book.douban.com/subject/26780098/
长刀之夜,8.6,(123人评价),作者/译者： [日]三岛由纪夫 / 陈德文 ,出版信息：  一頁folio | 辽宁人民出版社 / 2021-3 / 26.00,https://book.douban.com/subject/35316201/
斜阳,8.6,(556人评价),作者/译者： [日]太宰治 / 罗越 ,出版信息：  江苏凤凰文艺出版社 / 2020-4 / 49.80元,https://book.douban.com/subject/34933368/
